117,76979,182708,530,17.3,1,4,7,7.590346946,1,32,1,1,1,0,M,58
118,53954,131249,628,5.2,0,2,6,8.070906089,1,16,1,0,0,0,M,45
119,53393,156165,892,3,0,2,5,6.814542897,0,1,1,0,0,0,M,48
120,92291,245674,912,4.4,0,3,6,8.775703887,1,16,1,1,0,0,M,41
121,130920,299278,1207,6.6,0,4,9,0,1,21,0,0,0,0,M,30
122,40166,162499,1054,1,0,4,9,8.385944905,1,2,1,0,0,0,M,57
123,47848,338738,659,6.5,0,5,8,7.809135398,1,18,1,1,1,0,F,52
124,49676,114999,1149,30.2,0,3,5,8.340933226,1,4,1,0,0,0,M,39
125,45529,103279,466,4.9,1,3,3,9.413281216,1,20,1,0,0,0,,22
126,30298,61595,187,4.2,0,2,5,8.307705967,1,7,1,0,0,0,M,49
127,49596,129211,678,15,0,4,7,0,1,24,1,1,1,1,M,53
128,11750,34999,195,2.9,,1,,8.530109417,0,6,1,0,0,0,M,
129,193055,697114,1149,12.2,0,1,9,9.167224081,1,6,1,1,0,1,M,29
130,147755,594100,879,3.3,0,3,9,8.404024493,1,11,1,1,1,1,M,45
131,42846,188999,765,10.4,0,2,7,10.81977828,1,14,1,1,1,0,M,73
132,75892,131405,720,16.3,1,4,7,6.415096959,1,0,1,0,0,1,,24
133,126189,279941,570,7,0,3,9,0,1,21,1,1,0,0,,65
134,66413,147726,675,3.5,,1,,0,0,7,0,0,0,0,,44
135,55461,268381,625,3.8,0,2,7,5.762051383,1,54,0,0,0,0,M,61
136,108573,244564,1237,4.8,2,2,9,0,1,20,1,1,0,1,,59
137,77662,217869,171,4.7,0,3,2,10.20939012,1,32,1,1,1,0,M,72
138,50297,127015,490,12.4,0,2,5,6.690842277,1,38,1,1,1,0,M,68
139,59716,134738,832,7.1,0,2,6,8.260751355,1,36,1,1,1,0,M,76
140,147755,594100,879,3.3,0,4,8,0,1,15,1,1,1,1,M,52
141,37682,84120,522,5.7,0,2,4,8.531096097,1,18,1,1,0,0,M,60
142,55817,134154,187,8.5,2,4,6,8.476787777,1,16,1,1,1,1,,50
143,41388,80480,519,7,0,5,4,7.278628942,1,21,1,1,0,0,M,54
144,29629,30684,177,5.1,0,4,2,7.478169694,1,20,0,1,0,0,M,55
145,29249,45544,175,4.7,0,6,5,0,1,20,1,0,0,0,M,61
146,29610,69999,564,4.6,1,4,6,7.184629153,1,7,0,0,0,0,M,31
147,65016,188067,686,5.1,1,4,9,0,1,21,1,1,0,0,M,57
148,45499,137691,905,8.8,2,2,7,9.546098068,1,12,1,1,0,1,M,40
149,36509,49924,175,6.5,0,2,2,8.205491613,1,6,1,1,1,0,M,48
150,57118,226851,771,11.4,,2,,7.53796266,0,11,1,0,0,0,M,
151,27122,63204,428,4,,2,,8.122964715,0,5,0,0,0,0,M,40
152,46969,295901,768,11.8,,2,,6.776506992,0,15,1,0,0,0,M,43
153,41231,67985,177,7.7,3,3,7,0,1,4,0,1,1,0,,50
154,19856,65124,548,2.3,0,1,6,7.915348169,1,1,0,0,0,0,M,34
155,80744,279263,964,2.9,4,2,4,7.215975003,1,7,1,1,1,1,F,43
156,31809,232499,634,3.6,,1,,7.491087594,0,9,1,0,0,0,F,
157,25904,82221,160,6.3,1,2,4,0,1,17,1,0,0,0,F,57
158,50672,114369,625,4.8,3,5,2,8.179480185,1,32,1,1,0,0,M,59
159,63349,457910,1348,5.8,0,4,9,7.839131648,1,6,1,1,0,1,M,51
160,64931,139473,674,12.9,0,3,8,9.660906307,1,23,1,0,0,0,M,54
161,44249,130443,449,17.8,0,1,7,7.896552702,1,25,1,1,0,0,M,52
162,60956,165797,191,13.9,3,4,5,7.412764017,1,11,1,1,1,1,F,39
163,51943,139326,535,7.7,0,4,6,7.389563954,1,26,0,1,0,0,M,59
164,47980,98399,633,8.1,0,2,3,0,1,22,0,1,0,0,M,62
165,66935,198332,612,17.3,3,2,3,0,1,13,1,1,1,1,M,49
166,40937,186874,568,3.3,,2,,8.134760782,0,7,1,0,0,0,M,44
167,79576,545138,1284,15.4,0,1,6,0,1,22,1,1,1,1,M,60
168,55483,142741,616,3.9,0,4,9,7.240649694,1,9,1,1,0,1,M,51
169,36745,86851,337,4.8,0,3,7,7.50714108,1,5,1,0,1,0,F,51
170,51666,110550,469,7,2,2,6,0,1,18,1,1,0,0,M,52
171,59186,208151,861,2.5,0,2,7,9.44129335,1,16,1,1,0,0,M,71
172,80832,184344,530,12.2,0,2,3,9.08000387,1,12,1,1,1,0,M,66
173,62564,215413,883,2.7,0,1,4,6.558197803,1,12,0,0,0,0,M,65
174,41624,269594,774,7.2,0,2,6,7.149916836,1,35,1,1,0,0,M,68
175,75970,197726,774,7.3,0,3,8,7.326465614,1,17,1,1,1,1,M,52
176,53930,108472,663,10.2,0,3,4,7.145984468,1,32,1,1,1,0,M,80
177,78992,226019,733,9.8,0,2,7,5.991464547,1,20,1,1,0,0,M,77
178,160068,462410,1749,11.9,0,4,9,0,1,22,1,1,0,1,M,57
179,70160,233570,969,11,0,5,7,8.835501457,1,29,1,1,0,0,M,49
180,67337,147840,610,7.6,0,3,8,8.378620542,1,7,1,1,1,0,M,60
181,59713,106436,748,3.7,1,3,7,8.188411308,1,16,1,1,0,0,M,49
182,91242,172067,684,3.2,0,5,9,10.72172434,1,11,1,1,0,1,M,52
183,64350,149366,657,9.9,1,2,7,8.811205188,1,26,0,1,1,1,F,62
184,63893,149589,846,15.6,0,2,8,8.744806737,1,10,1,1,0,1,M,39
185,50666,287759,782,4.2,1,3,7,0,1,17,1,1,0,0,M,55
186,71942,183901,514,6.5,0,4,3,9.025455533,1,11,1,1,1,0,M,66
187,24270,35464,282,5.3,,1,,0,0,10,0,0,0,0,M,38
188,60937,194078,731,8.8,0,6,7,8.515391569,1,11,1,1,0,0,M,44
189,83058,225509,911,7.5,0,1,9,8.586159396,1,17,1,1,0,0,M,53
190,122499,805555,1884,10.2,,2,,8.446556112,0,16,1,0,0,0,M,47
191,38044,89642,192,4.6,,1,,7.35372233,0,7,1,0,0,0,M,53
192,84099,275916,241,4.1,0,4,6,8.759040728,1,4,1,1,0,0,M,64
193,102643,333332,784,4.8,0,2,9,7.880048201,1,10,0,0,0,0,F,63
194,91412,217999,1319,2.1,0,1,7,0,1,18,0,0,0,0,M,53
195,35363,100191,543,2.8,0,2,7,9.836278803,1,9,1,1,0,1,M,64
196,49630,217044,633,3.5,,1,,0,0,8,0,0,0,0,M,
197,54721,142577,232,9.7,1,3,8,9.021960501,1,16,1,1,0,1,M,56
198,55064,175726,495,6.9,1,3,7,0,1,7,1,1,0,1,M,46
199,128988,557352,1029,6.5,0,3,9,8.339978572,1,22,1,1,1,0,M,62
200,88183,179456,712,8.6,0,2,7,9.866667954,1,5,1,1,0,0,M,65
201,49520,88714,691,4.2,0,2,4,8.094378445,1,2,1,0,0,0,M,39
202,42827,191313,630,2.6,0,2,7,0,1,24,1,1,0,1,M,58
203,189285,551055,724,7.7,2,2,,9.632990305,0,8,1,0,0,0,F,46
204,37666,144893,579,9,0,4,8,0,1,13,1,0,1,0,M,36
205,68255,161517,912,15.9,1,2,4,7.855544678,1,17,1,1,1,1,M,42
206,82086,208191,1081,7.4,0,1,7,7.954372273,1,6,1,0,0,0,M,59
207,63958,172071,769,6,2,4,8,7.780720886,1,16,1,1,1,0,F,38
208,74658,411904,452,5.3,0,1,7,0,1,28,1,1,0,1,M,69
209,54347,110187,332,12.7,2,2,8,8.453187861,1,22,1,0,0,0,M,57
210,32846,89569,495,7.9,0,2,4,6.805722553,1,7,1,0,0,0,M,33
211,33367,104662,576,2.5,2,2,,0,0,1,1,0,0,0,M,40
212,30111,67124,353,6,1,4,5,8.201385955,1,5,1,1,1,0,F,53
213,39917,68352,515,4.9,0,3,6,6.767343125,1,0,1,1,0,0,M,57
214,60446,134374,981,4.4,0,1,4,8.92585319,1,23,0,0,0,0,M,73
215,76345,159619,506,3,1,3,8,8.545780648,1,18,1,1,1,0,M,49
216,54849,179341,686,7.2,,1,,9.46070991,0,11,1,0,0,0,M,
217,57974,135051,389,6.3,0,1,7,8.59858883,1,6,1,1,1,0,M,39
218,74394,202631,896,7.5,3,1,6,0,1,7,1,1,0,1,M,33
219,45535,71031,193,13.6,3,4,3,8.500860537,1,0,1,1,0,0,M,41
220,110273,633151,1723,9.7,2,3,8,10.58562434,1,2,1,1,0,1,M,37
221,34317,55434,299,5.2,0,4,4,0,0,0,1,0,1,0,M,47
222,65099,311512,1071,8.3,,2,,0,0,10,1,0,0,0,,43
223,75086,159042,1034,4.8,0,2,7,8.840001066,1,30,1,1,0,0,M,68
224,61973,113392,547,11.7,,2,,7.501082124,0,17,1,0,0,0,M,45
225,61982,198765,799,5.7,0,1,2,8.41272117,1,4,0,1,0,0,,67
226,102231,630746,859,6.5,0,1,8,0,1,7,0,1,0,0,M,76
227,97051,375409,188,14.8,2,3,,11.22524339,0,16,1,0,0,0,M,48
228,80756,459900,990,4.4,0,4,8,0,1,13,1,0,0,0,M,66
229,78450,186050,917,10.3,0,3,8,0,1,14,1,1,0,0,M,63
230,52560,166513,597,4.7,1,3,7,8.781708986,1,3,1,1,1,0,M,54
231,47377,111823,765,11,0,2,7,6.746412129,1,2,1,1,0,1,M,34
232,83670,339413,1863,21.2,,2,,5.789960171,0,4,1,0,0,0,,
233,78663,253921,978,20.4,1,6,8,8.308691917,1,11,1,1,0,0,M,43
234,61059,244948,788,5.9,,3,,7.238496841,0,5,1,0,0,0,M,60
235,44696,151562,1056,0.8,0,1,7,0,0,3,0,0,0,0,M,35
236,39937,86046,567,8.9,0,2,6,7.745002804,1,4,1,0,0,0,M,41
237,43369,96609,662,3.4,0,2,5,8.704999678,1,0,1,0,0,0,M,47
238,55609,134735,452,8.6,0,5,3,0,1,8,1,1,1,1,F,48
239,28999,79582,174,7.3,,2,,7.164720379,0,13,1,0,0,0,M,50
240,44110,116318,655,5.1,1,2,7,0,1,2,1,1,1,0,M,64
241,72686,171533,903,4.7,0,4,6,7.912056888,1,11,1,1,0,0,M,54
242,32044,69174,491,4.1,0,2,2,6.775366091,1,14,0,1,0,0,M,48
243,63012,169195,863,6.6,1,2,7,7.707512195,0,0,1,0,0,1,M,23
244,36582,112812,659,5.4,0,2,7,0,1,5,1,1,0,1,M,37
245,65647,109069,496,8.4,4,3,,8.568836425,0,11,1,0,0,0,M,44
246,63570,194443,729,8.1,0,1,7,8.561401446,1,17,0,1,0,0,M,59
247,77686,162499,851,4.1,0,2,6,9.223750059,1,3,1,1,1,1,M,47
248,42876,103976,555,2.5,0,1,7,7.163946684,1,11,0,1,0,0,M,42
249,38541,91428,194,13.9,0,2,2,0,0,0,1,0,1,0,M,41
250,38537,72303,158,11.2,,3,,8.898911906,0,6,1,0,0,0,M,42
251,49999,101268,729,3.8,0,1,6,8.220941168,0,0,1,0,0,0,M,44
252,42166,285134,580,9.3,,1,,7.28276118,0,8,0,0,0,0,F,
253,66792,178094,1001,3.5,0,2,8,7.38832786,1,6,0,0,0,0,,28
254,53437,152636,803,7.9,1,2,7,7.942717541,1,22,1,1,1,1,M,44
255,65125,226638,801,9.8,1,5,7,8.207129168,1,10,1,1,0,0,M,63
256,30943,47287,653,4,,1,,7.358193753,0,6,1,0,0,0,M,38
257,41874,84436,637,7.7,0,2,3,8.191186005,1,11,1,1,1,0,M,64
258,36432,92382,562,3,0,2,3,7.724888439,1,27,0,0,0,0,M,77
259,54496,139014,610,4.3,0,1,3,8.646465527,1,0,0,0,0,0,M,71
260,46866,99363,466,4.7,0,2,1,8.963544292,1,9,1,1,1,0,M,62
261,103882,234352,889,4.9,0,3,9,8.914626128,1,26,1,1,0,1,M,53
262,78669,310046,1536,4,,2,,0,0,8,1,0,0,0,M,
263,90971,278085,1014,8.4,0,2,6,7.418780883,1,18,1,1,1,0,M,74
264,84190,224489,828,4.5,3,5,9,6.907755279,1,13,1,1,0,1,M,49
265,34883,67371,353,5.8,1,4,5,8.974744613,1,5,1,1,0,0,M,
266,55499,131009,551,5.8,,3,,8.194229305,0,19,1,0,0,0,M,52
267,26677,53109,515,6.5,0,1,3,0,0,2,0,1,1,0,M,60
268,57869,125112,999,10.3,,3,,7.752764809,0,4,1,0,0,0,M,
269,27910,146621,549,3.4,0,2,6,6.295266001,1,16,0,0,0,0,M,50
270,154700,693379,497,10.3,0,3,9,9.970678802,1,21,1,1,0,1,M,54
271,50810,142696,329,6.2,0,2,7,8.117610746,1,14,1,0,0,0,M,79
272,58410,221851,916,4.1,0,1,5,0,0,10,0,0,0,0,M,40
273,51799,175624,181,9.7,0,2,3,0,1,32,1,1,1,0,M,69
274,37530,135344,502,3,3,2,8,7.443663683,1,6,1,1,0,1,M,40
275,58466,168647,492,3.3,0,1,8,8.659213451,1,2,1,1,0,1,M,48
276,67190,305487,1282,4.3,0,1,7,8.14612951,0,1,1,0,0,0,M,42
277,118837,676510,1795,13,3,2,9,0,1,4,1,1,0,1,M,46
278,74507,396295,1213,15.4,0,2,8,0,1,13,1,1,1,1,M,48
279,56963,121124,774,11.3,0,2,6,6.955592608,1,17,1,0,0,0,M,61
280,98871,490446,870,10.4,0,3,8,8.44569719,1,20,1,1,0,0,M,65
281,63124,145929,183,4.3,0,4,3,7.992268643,1,24,1,1,1,1,M,55
282,37532,90312,412,7,0,2,7,7.913521017,1,6,1,1,0,0,M,60
283,140151,329544,624,9.3,0,5,9,8.517593111,1,20,1,1,1,1,,28
284,48204,136537,818,17.5,0,3,4,0,1,4,1,1,0,0,M,53
285,42647,128412,530,3.7,2,4,7,0,1,3,1,1,1,1,M,47
286,47793,96967,455,4,0,2,4,7.493873887,1,20,0,1,1,0,F,55
287,75773,470864,1136,18.9,,2,,7.505492275,0,14,1,0,0,0,F,
288,40191,72726,192,11.5,0,3,2,0,1,16,1,1,1,0,M,51
289,33724,85223,770,10.1,0,3,7,0,1,8,1,1,1,0,M,58
290,37291,63484,156,4.4,0,2,7,9.047233034,1,4,1,0,1,0,F,52
291,80275,186266,751,3.9,0,2,9,8.842748916,1,17,1,1,1,1,F,55
292,59534,142459,787,2.7,0,2,9,10.26774865,1,3,1,1,0,0,M,72
293,53749,213094,572,9.4,0,4,8,7.892452044,1,13,1,1,1,0,M,64
294,46864,142907,193,3.2,1,2,6,7.543273347,1,7,1,1,0,0,M,39
295,59905,124341,569,9.7,0,1,7,7.69211334,1,8,1,1,0,1,M,41
296,52563,117671,832,20.4,0,3,7,0,1,26,0,1,0,0,M,42
297,39183,87428,187,6,0,3,7,9.564652527,1,6,1,1,1,0,M,47
298,48749,143513,267,10.1,3,4,4,0,1,17,1,1,1,1,M,56
299,51713,111593,891,5.8,0,2,5,9.218407743,1,7,1,1,0,0,M,61
300,85479,180039,1054,9.9,0,2,8,8.319961022,1,3,1,1,0,0,M,73
301,69489,131421,354,10.2,0,1,6,8.34640487,1,10,1,0,0,0,F,21
302,74851,146421,880,4.4,0,4,7,0,1,6,1,1,0,0,M,57
303,76102,283332,490,9.9,0,3,9,7.539558829,1,5,1,1,0,1,M,44
304,56556,152007,605,12.3,0,4,7,8.567696174,1,3,1,1,1,1,,33
305,55648,86826,602,3.4,2,2,9,8.030084094,1,6,1,1,0,1,M,50
306,52764,113396,569,4.2,2,2,8,8.714731714,1,8,1,1,0,1,M,49
307,36487,185095,592,3.9,0,1,7,9.120743838,1,6,0,1,0,0,M,43
308,63036,161091,811,4.9,1,4,8,9.225031921,1,20,1,1,1,1,M,55
309,33783,115425,460,2.8,0,2,8,0,1,7,1,1,1,0,F,39
310,61666,269463,533,7.8,0,2,7,7.961718816,1,20,1,1,0,0,M,62
311,50237,198717,765,6.9,0,3,4,8.387767644,1,18,1,1,1,0,M,54
312,65666,151148,716,6.4,0,2,6,8.963544292,1,7,1,0,0,0,,64
313,66729,135361,660,3.6,0,5,2,9.613803477,1,7,1,1,0,0,M,63
314,37187,76499,348,4.2,0,2,6,7.21964204,1,0,0,0,0,0,M,40
315,70760,342528,570,8.6,1,3,9,7.828436359,1,24,1,1,0,1,M,51
316,96323,483332,192,9.8,0,4,9,9.990307244,1,6,0,1,0,1,,55
317,94052,264084,637,10.9,1,4,7,8.384347278,1,32,1,1,0,1,M,62
318,42563,231175,644,7.5,0,1,5,0,1,20,0,0,0,0,F,52
319,54034,186411,609,2.4,0,2,5,7.579678823,1,3,0,1,0,0,M,49
320,94723,182740,449,3.6,2,2,6,10.4788642,1,5,1,1,1,1,M,42
321,67756,156914,452,3.9,0,3,6,10.86814931,1,7,1,1,0,0,M,63
322,224527,386070,741,7.7,0,4,8,0,1,21,1,1,0,1,M,61
323,80612,216446,907,3.8,1,3,7,10.55124503,1,8,1,1,1,1,M,50
324,62076,150771,792,8.8,0,3,7,7.669961995,1,5,1,1,0,0,M,65
325,94344,269317,929,6.5,1,3,9,8.491875383,1,9,1,1,0,0,M,63
326,36811,84999,229,8.4,0,4,5,8.539345996,1,8,1,1,0,0,M,61
327,58536,171874,635,7.1,0,2,7,8.53640741,1,16,1,1,0,0,M,49
328,89582,735214,1087,8.1,0,2,9,8.677439541,1,0,1,1,0,1,M,46
329,70631,172840,884,3.8,0,3,8,8.360539381,1,9,1,1,1,0,M,59
330,62678,159999,766,13.8,0,4,8,7.59739632,1,23,1,1,1,1,M,53
331,56345,179773,659,5.6,6,2,7,9.009691898,1,5,1,1,0,1,M,38
332,87240,195126,666,3.2,0,1,9,0,1,4,1,1,0,1,M,36
333,74999,344827,820,10.2,0,6,9,0,1,4,1,1,0,1,M,57
334,73025,266548,628,14.2,1,3,8,0,1,11,1,1,0,1,M,55
335,49922,145454,524,10.6,0,2,7,8.176110342,1,17,1,1,0,0,M,46
336,66922,270454,664,10.9,0,3,9,10.10659165,1,37,1,1,0,0,M,66
337,83948,229094,545,16.9,1,3,9,0,1,22,1,1,0,0,M,65
338,57834,163497,567,17.3,0,5,5,9.957738967,1,9,1,1,1,1,M,55
339,74591,168616,793,8.2,0,5,7,7.661527081,1,19,1,1,1,1,M,56
340,66374,130821,499,4.9,0,3,7,7.01301579,1,7,1,0,0,0,M,61
341,54744,252678,966,6.9,0,4,7,9.3017338,1,15,1,1,0,0,M,62
342,76659,192529,838,5.1,0,1,7,8.912069098,1,1,0,0,0,0,M,69
343,23562,90911,491,4.4,0,1,7,8.000684785,1,20,0,1,0,0,M,48
344,42249,104999,516,5.4,0,2,2,9.567525186,1,16,1,1,1,0,M,69
